field_1,field_2,field_3,field_4
"2024",다다2372,in_age_019,"8"
"2024",다다2373,in_age_019,"5"
"2024",다다2400,in_age_019,"0"
"2024",다다2405,in_age_019,"5"
"2024",다다2406,in_age_019,"5"
"2024",다다2492,in_age_019,"5"
"2024",다다2506,in_age_019,"8"
"2024",다다2592,in_age_019,"14"
"2024",다다2602,in_age_019,"8"
"2024",다다2607,in_age_019,"5"
"2024",다다2690,in_age_019,"0"
"2024",다다2692,in_age_019,"8"
"2024",다다2699,in_age_019,"0"
"2024",다다2706,in_age_019,"5"
"2024",다다2707,in_age_019,"5"
"2024",다다2806,in_age_019,"13"
"2024",다다2890,in_age_019,"5"
"2024",다다2891,in_age_019,"0"
"2024",다다2893,in_age_019,"5"
"2024",다다2894,in_age_019,"5"
"2024",다다2897,in_age_019,"8"
"2024",다다2907,in_age_019,"8"
"2024",다다2990,in_age_019,"0"
"2024",다다2992,in_age_019,"5"
"2024",다다2993,in_age_019,"5"
"2024",다다2994,in_age_019,"0"
"2024",다다2996,in_age_019,"5"
"2024",다다2997,in_age_019,"0"
"2024",다다3007,in_age_019,"23"
"2024",다다3090,in_age_019,"5"
"2024",다다3091,in_age_019,"5"
"2024",다다3092,in_age_019,"13"
"2024",다다3093,in_age_019,"0"
"2024",다다3178,in_age_019,"0"
"2024",다다3190,in_age_019,"8"
"2024",다다3191,in_age_019,"13"
"2024",다다3201,in_age_019,"5"
"2024",다다3278,in_age_019,"5"
"2024",다다3290,in_age_019,"8"
"2024",다다3291,in_age_019,"5"
"2024",다다3397,in_age_019,"8"
"2024",다다3398,in_age_019,"8"
"2024",다다3399,in_age_019,"5"
"2024",다다3406,in_age_019,"5"
"2024",다다3407,in_age_019,"8"
"2024",다다3494,in_age_019,"5"
"2024",다다3498,in_age_019,"5"
"2024",다다3499,in_age_019,"0"
"2024",다다3500,in_age_019,"0"
"2024",다다3506,in_age_019,"5"
"2024",다다3507,in_age_019,"13"
"2024",다다3599,in_age_019,"0"
"2024",다다3604,in_age_019,"5"
"2024",다다3605,in_age_019,"5"
"2024",다다3606,in_age_019,"0"
"2024",다다3607,in_age_019,"5"
"2024",다다3692,in_age_019,"5"
"2024",다다3693,in_age_019,"5"
"2024",다다3699,in_age_019,"5"
"2024",다다3704,in_age_019,"0"
"2024",다다3705,in_age_019,"8"
"2024",다다3793,in_age_019,"8"
"2024",다다3794,in_age_019,"0"
"2024",다다3795,in_age_019,"0"
"2024",다다3803,in_age_019,"5"
"2024",다다3804,in_age_019,"8"
"2024",다다3805,in_age_019,"8"
"2024",다다3893,in_age_019,"5"
"2024",다다3894,in_age_019,"5"
"2024",다다3899,in_age_019,"0"
"2024",다다3903,in_age_019,"21"
"2024",다다3904,in_age_019,"8"
"2024",다다3990,in_age_019,"5"
"2024",다다3991,in_age_019,"0"
"2024",다다4002,in_age_019,"5"
"2024",다다4003,in_age_019,"13"
"2024",다다4004,in_age_019,"0"
"2024",다다4075,in_age_019,"5"
"2024",다다4076,in_age_019,"8"
"2024",다다4091,in_age_019,"0"
"2024",다다4092,in_age_019,"5"
"2024",다다4093,in_age_019,"5"
"2024",다다4099,in_age_019,"0"
"2024",다다4102,in_age_019,"5"
"2024",다다4103,in_age_019,"5"
"2024",다다4175,in_age_019,"8"
"2024",다다4176,in_age_019,"8"
"2024",다다4178,in_age_019,"5"
"2024",다다4192,in_age_019,"5"
"2024",다다4198,in_age_019,"0"
"2024",다다4199,in_age_019,"5"
"2024",다다4202,in_age_019,"5"
"2024",다다4203,in_age_019,"8"
"2024",다다4276,in_age_019,"0"
"2024",다다4293,in_age_019,"5"
"2024",다다4299,in_age_019,"0"
"2024",다다4300,in_age_019,"0"
"2024",다다4302,in_age_019,"8"
"2024",다다4303,in_age_019,"5"
"2024",다다4373,in_age_019,"0"
"2024",다다4376,in_age_019,"5"
"2024",다다4379,in_age_019,"0"
"2024",다다4393,in_age_019,"5"
"2024",다다4397,in_age_019,"5"
"2024",다다4399,in_age_019,"0"
"2024",다다4400,in_age_019,"8"
"2024",다다4475,in_age_019,"0"
"2024",다다4476,in_age_019,"5"
"2024",다다4479,in_age_019,"0"
"2024",다다4496,in_age_019,"5"
"2024",다다4498,in_age_019,"0"
"2024",다다4499,in_age_019,"0"
"2024",다다4500,in_age_019,"5"
"2024",다다4576,in_age_019,"5"
"2024",다다4577,in_age_019,"0"
"2024",다다4597,in_age_019,"5"
"2024",다다4798,in_age_019,"0"
"2024",다다4799,in_age_019,"5"
"2024",다다4800,in_age_019,"0"
"2024",다다4802,in_age_019,"5"
"2024",다다4900,in_age_019,"8"
"2024",다다4902,in_age_019,"5"
"2024",다다5001,in_age_019,"0"
"2024",다다5002,in_age_019,"5"
"2024",다다5391,in_age_019,"5"
"2024",다다5393,in_age_019,"5"
"2024",다다5396,in_age_019,"5"
"2024",다다5584,in_age_019,"0"
"2024",다다5596,in_age_019,"5"
"2024",다다5695,in_age_019,"5"
"2024",다다5696,in_age_019,"8"
"2024",다다5794,in_age_019,"14"
"2024",다다5795,in_age_019,"5"
"2024",다다5892,in_age_019,"5"
"2024",다다5894,in_age_019,"5"
"2024",다다5895,in_age_019,"0"
"2024",다다5994,in_age_019,"5"
"2024",다다5995,in_age_019,"5"
"2024",다다6093,in_age_019,"5"
"2024",다다6192,in_age_019,"0"
"2024",다다6194,in_age_019,"0"
"2024",다다6198,in_age_019,"5"
"2024",다다7680,in_age_019,"0"
"2024",다다7682,in_age_019,"0"
"2024",다다7781,in_age_019,"0"
"2024",다다7799,in_age_019,"0"
"2024",다다8060,in_age_019,"0"
"2024",다다8062,in_age_019,"0"
"2024",다다8159,in_age_019,"5"
"2024",다다8162,in_age_019,"0"
"2024",다다8258,in_age_019,"0"
"2024",다다8261,in_age_019,"8"
"2024",다라0020,in_age_019,"8"
"2024",다라0021,in_age_019,"0"
"2024",다라0031,in_age_019,"0"
"2024",다라0039,in_age_019,"0"
"2024",다라0040,in_age_019,"5"
"2024",다라0044,in_age_019,"0"
"2024",다라0045,in_age_019,"56"
"2024",다라0046,in_age_019,"36"
"2024",다라0047,in_age_019,"107"
"2024",다라0048,in_age_019,"14"
"2024",다라0049,in_age_019,"16"
"2024",다라0050,in_age_019,"0"
"2024",다라0051,in_age_019,"0"
"2024",다라0052,in_age_019,"0"
"2024",다라0053,in_age_019,"0"
"2024",다라0057,in_age_019,"0"
"2024",다라0058,in_age_019,"0"
"2024",다라0060,in_age_019,"0"
"2024",다라0061,in_age_019,"5"
"2024",다라0062,in_age_019,"5"
"2024",다라0067,in_age_019,"0"
"2024",다라0070,in_age_019,"5"
"2024",다라0083,in_age_019,"5"
"2024",다라0085,in_age_019,"5"
"2024",다라0086,in_age_019,"5"
"2024",다라0087,in_age_019,"0"
"2024",다라0092,in_age_019,"5"
"2024",다라0093,in_age_019,"0"
"2024",다라0095,in_age_019,"0"
"2024",다라0096,in_age_019,"8"
"2024",다라0099,in_age_019,"5"
"2024",다라0119,in_age_019,"5"
"2024",다라0120,in_age_019,"0"
"2024",다라0128,in_age_019,"8"
"2024",다라0130,in_age_019,"8"
"2024",다라0131,in_age_019,"0"
"2024",다라0132,in_age_019,"0"
"2024",다라0139,in_age_019,"0"
"2024",다라0145,in_age_019,"48"
"2024",다라0146,in_age_019,"40"
"2024",다라0147,in_age_019,"41"
"2024",다라0148,in_age_019,"47"
"2024",다라0149,in_age_019,"36"
"2024",다라0150,in_age_019,"8"
"2024",다라0151,in_age_019,"0"
"2024",다라0152,in_age_019,"8"
"2024",다라0153,in_age_019,"5"
"2024",다라0154,in_age_019,"5"
"2024",다라0156,in_age_019,"5"
"2024",다라0157,in_age_019,"8"
"2024",다라0158,in_age_019,"25"
"2024",다라0159,in_age_019,"0"
"2024",다라0161,in_age_019,"0"
"2024",다라0162,in_age_019,"5"
"2024",다라0163,in_age_019,"0"
"2024",다라0167,in_age_019,"5"
"2024",다라0169,in_age_019,"8"
"2024",다라0171,in_age_019,"0"
"2024",다라0172,in_age_019,"5"
"2024",다라0181,in_age_019,"5"
"2024",다라0183,in_age_019,"5"
"2024",다라0195,in_age_019,"0"
"2024",다라0196,in_age_019,"0"
"2024",다라0198,in_age_019,"0"
"2024",다라0218,in_age_019,"5"
"2024",다라0219,in_age_019,"0"
"2024",다라0220,in_age_019,"8"
"2024",다라0221,in_age_019,"5"
"2024",다라0228,in_age_019,"5"
"2024",다라0239,in_age_019,"5"
"2024",다라0240,in_age_019,"5"
"2024",다라0245,in_age_019,"35"
"2024",다라0246,in_age_019,"13"
"2024",다라0247,in_age_019,"5"
"2024",다라0248,in_age_019,"5"
"2024",다라0249,in_age_019,"8"
"2024",다라0251,in_age_019,"7"
"2024",다라0253,in_age_019,"0"
"2024",다라0254,in_age_019,"0"
"2024",다라0255,in_age_019,"5"
"2024",다라0257,in_age_019,"5"
"2024",다라0258,in_age_019,"5"
"2024",다라0260,in_age_019,"5"
"2024",다라0268,in_age_019,"5"
"2024",다라0270,in_age_019,"0"
"2024",다라0272,in_age_019,"5"
"2024",다라0279,in_age_019,"5"
"2024",다라0280,in_age_019,"0"
"2024",다라0281,in_age_019,"5"
"2024",다라0282,in_age_019,"0"
"2024",다라0283,in_age_019,"5"
"2024",다라0284,in_age_019,"0"
"2024",다라0285,in_age_019,"5"
"2024",다라0289,in_age_019,"0"
"2024",다라0293,in_age_019,"0"
"2024",다라0294,in_age_019,"0"
"2024",다라0295,in_age_019,"0"
"2024",다라0296,in_age_019,"0"
"2024",다라0298,in_age_019,"8"
"2024",다라0316,in_age_019,"0"
"2024",다라0318,in_age_019,"0"
"2024",다라0319,in_age_019,"0"
"2024",다라0320,in_age_019,"5"
"2024",다라0327,in_age_019,"5"
"2024",다라0328,in_age_019,"5"
"2024",다라0329,in_age_019,"0"
"2024",다라0333,in_age_019,"5"
"2024",다라0345,in_age_019,"0"
"2024",다라0346,in_age_019,"24"
"2024",다라0347,in_age_019,"8"
"2024",다라0348,in_age_019,"5"
"2024",다라0349,in_age_019,"0"
"2024",다라0351,in_age_019,"0"
"2024",다라0362,in_age_019,"5"
"2024",다라0363,in_age_019,"5"
"2024",다라0365,in_age_019,"5"
"2024",다라0366,in_age_019,"5"
"2024",다라0367,in_age_019,"5"
"2024",다라0368,in_age_019,"0"
"2024",다라0371,in_age_019,"0"
"2024",다라0372,in_age_019,"5"
"2024",다라0376,in_age_019,"0"
"2024",다라0381,in_age_019,"5"
"2024",다라0383,in_age_019,"0"
"2024",다라0384,in_age_019,"5"
"2024",다라0391,in_age_019,"5"
"2024",다라0392,in_age_019,"0"
"2024",다라0393,in_age_019,"8"
"2024",다라0394,in_age_019,"0"
"2024",다라0397,in_age_019,"5"
"2024",다라0398,in_age_019,"0"
"2024",다라0419,in_age_019,"5"
"2024",다라0421,in_age_019,"0"
"2024",다라0426,in_age_019,"5"
"2024",다라0427,in_age_019,"5"
"2024",다라0439,in_age_019,"5"
"2024",다라0440,in_age_019,"8"
"2024",다라0445,in_age_019,"0"
"2024",다라0446,in_age_019,"18"
"2024",다라0447,in_age_019,"5"
"2024",다라0448,in_age_019,"8"
"2024",다라0454,in_age_019,"5"
"2024",다라0455,in_age_019,"5"
"2024",다라0457,in_age_019,"0"
"2024",다라0463,in_age_019,"5"
"2024",다라0464,in_age_019,"8"
"2024",다라0466,in_age_019,"5"
"2024",다라0469,in_age_019,"0"
"2024",다라0476,in_age_019,"5"
"2024",다라0479,in_age_019,"5"
"2024",다라0488,in_age_019,"0"
"2024",다라0491,in_age_019,"0"
"2024",다라0492,in_age_019,"5"
"2024",다라0493,in_age_019,"5"
"2024",다라0494,in_age_019,"8"
"2024",다라0495,in_age_019,"5"
"2024",다라0498,in_age_019,"5"
"2024",다라0499,in_age_019,"5"
"2024",다라0506,in_age_019,"0"
"2024",다라0509,in_age_019,"0"
"2024",다라0511,in_age_019,"0"
"2024",다라0525,in_age_019,"0"
"2024",다라0527,in_age_019,"5"
"2024",다라0528,in_age_019,"0"
"2024",다라0539,in_age_019,"8"
"2024",다라0540,in_age_019,"0"
"2024",다라0545,in_age_019,"24"
"2024",다라0546,in_age_019,"8"
"2024",다라0547,in_age_019,"5"
"2024",다라0548,in_age_019,"5"
"2024",다라0549,in_age_019,"5"
"2024",다라0550,in_age_019,"5"
"2024",다라0553,in_age_019,"8"
"2024",다라0556,in_age_019,"0"
"2024",다라0564,in_age_019,"8"
"2024",다라0565,in_age_019,"0"
"2024",다라0566,in_age_019,"5"
"2024",다라0568,in_age_019,"0"
"2024",다라0569,in_age_019,"8"
"2024",다라0574,in_age_019,"5"
"2024",다라0575,in_age_019,"5"
"2024",다라0576,in_age_019,"5"
"2024",다라0577,in_age_019,"5"
"2024",다라0578,in_age_019,"5"
"2024",다라0580,in_age_019,"0"
"2024",다라0583,in_age_019,"5"
"2024",다라0584,in_age_019,"5"
"2024",다라0586,in_age_019,"5"
"2024",다라0588,in_age_019,"0"
"2024",다라0589,in_age_019,"0"
"2024",다라0593,in_age_019,"5"
"2024",다라0594,in_age_019,"5"
"2024",다라0596,in_age_019,"0"
"2024",다라0597,in_age_019,"0"
"2024",다라0598,in_age_019,"0"
"2024",다라0609,in_age_019,"5"
"2024",다라0613,in_age_019,"0"
"2024",다라0620,in_age_019,"5"
"2024",다라0623,in_age_019,"8"
"2024",다라0626,in_age_019,"5"
"2024",다라0639,in_age_019,"8"
"2024",다라0640,in_age_019,"0"
"2024",다라0641,in_age_019,"0"
"2024",다라0646,in_age_019,"8"
"2024",다라0647,in_age_019,"5"
"2024",다라0648,in_age_019,"8"
"2024",다라0649,in_age_019,"5"
"2024",다라0650,in_age_019,"5"
"2024",다라0652,in_age_019,"5"
"2024",다라0655,in_age_019,"0"
"2024",다라0661,in_age_019,"0"
"2024",다라0665,in_age_019,"0"
"2024",다라0666,in_age_019,"23"
"2024",다라0673,in_age_019,"5"
"2024",다라0675,in_age_019,"0"
"2024",다라0677,in_age_019,"0"
"2024",다라0678,in_age_019,"5"
"2024",다라0679,in_age_019,"5"
"2024",다라0680,in_age_019,"0"
"2024",다라0681,in_age_019,"0"
"2024",다라0683,in_age_019,"5"
"2024",다라0684,in_age_019,"0"
"2024",다라0685,in_age_019,"0"
"2024",다라0686,in_age_019,"0"
"2024",다라0693,in_age_019,"8"
"2024",다라0694,in_age_019,"5"
"2024",다라0695,in_age_019,"0"
"2024",다라0696,in_age_019,"5"
"2024",다라0697,in_age_019,"8"
"2024",다라0698,in_age_019,"5"
"2024",다라0701,in_age_019,"0"
"2024",다라0705,in_age_019,"5"
"2024",다라0706,in_age_019,"0"
"2024",다라0709,in_age_019,"5"
"2024",다라0710,in_age_019,"5"
"2024",다라0711,in_age_019,"0"
"2024",다라0713,in_age_019,"8"
"2024",다라0725,in_age_019,"5"
"2024",다라0739,in_age_019,"0"
"2024",다라0740,in_age_019,"0"
"2024",다라0745,in_age_019,"0"
"2024",다라0746,in_age_019,"5"
"2024",다라0747,in_age_019,"5"
"2024",다라0750,in_age_019,"0"
"2024",다라0751,in_age_019,"5"
"2024",다라0753,in_age_019,"0"
"2024",다라0754,in_age_019,"0"
"2024",다라0757,in_age_019,"5"
"2024",다라0759,in_age_019,"5"
"2024",다라0766,in_age_019,"23"
"2024",다라0769,in_age_019,"5"
"2024",다라0770,in_age_019,"0"
"2024",다라0772,in_age_019,"0"
"2024",다라0773,in_age_019,"0"
"2024",다라0774,in_age_019,"0"
"2024",다라0776,in_age_019,"5"
"2024",다라0778,in_age_019,"0"
"2024",다라0779,in_age_019,"5"
"2024",다라0780,in_age_019,"5"
"2024",다라0781,in_age_019,"5"
"2024",다라0790,in_age_019,"0"
"2024",다라0792,in_age_019,"5"
"2024",다라0793,in_age_019,"5"
"2024",다라0796,in_age_019,"5"
"2024",다라0799,in_age_019,"5"
"2024",다라0801,in_age_019,"5"
"2024",다라0805,in_age_019,"0"
"2024",다라0806,in_age_019,"5"
"2024",다라0810,in_age_019,"0"
"2024",다라0814,in_age_019,"5"
"2024",다라0822,in_age_019,"0"
"2024",다라0823,in_age_019,"0"
"2024",다라0824,in_age_019,"0"
"2024",다라0825,in_age_019,"0"
"2024",다라0826,in_age_019,"0"
"2024",다라0838,in_age_019,"5"
"2024",다라0839,in_age_019,"5"
"2024",다라0844,in_age_019,"0"
"2024",다라0846,in_age_019,"0"
"2024",다라0848,in_age_019,"5"
"2024",다라0850,in_age_019,"5"
"2024",다라0851,in_age_019,"5"
"2024",다라0852,in_age_019,"5"
"2024",다라0853,in_age_019,"0"
"2024",다라0855,in_age_019,"5"
"2024",다라0856,in_age_019,"5"
"2024",다라0857,in_age_019,"0"
"2024",다라0859,in_age_019,"5"
"2024",다라0862,in_age_019,"0"
"2024",다라0864,in_age_019,"8"
"2024",다라0865,in_age_019,"5"
"2024",다라0867,in_age_019,"0"
"2024",다라0873,in_age_019,"0"
"2024",다라0874,in_age_019,"5"
"2024",다라0876,in_age_019,"5"
"2024",다라0877,in_age_019,"0"
"2024",다라0878,in_age_019,"0"
"2024",다라0879,in_age_019,"5"
"2024",다라0880,in_age_019,"5"
"2024",다라0882,in_age_019,"5"
"2024",다라0884,in_age_019,"5"
"2024",다라0886,in_age_019,"5"
"2024",다라0888,in_age_019,"0"
"2024",다라0889,in_age_019,"0"
"2024",다라0890,in_age_019,"0"
"2024",다라0893,in_age_019,"0"
"2024",다라0894,in_age_019,"0"
"2024",다라0895,in_age_019,"0"
"2024",다라0897,in_age_019,"21"
"2024",다라0898,in_age_019,"8"
"2024",다라0899,in_age_019,"5"
"2024",다라0900,in_age_019,"0"
"2024",다라0902,in_age_019,"0"
"2024",다라0904,in_age_019,"0"
"2024",다라0905,in_age_019,"5"
"2024",다라0910,in_age_019,"8"
"2024",다라0911,in_age_019,"5"
"2024",다라0917,in_age_019,"5"
"2024",다라0920,in_age_019,"0"
"2024",다라0921,in_age_019,"0"
"2024",다라0922,in_age_019,"0"
"2024",다라0924,in_age_019,"5"
"2024",다라0925,in_age_019,"5"
"2024",다라0938,in_age_019,"8"
"2024",다라0939,in_age_019,"5"
"2024",다라0944,in_age_019,"5"
"2024",다라0945,in_age_019,"0"
"2024",다라0947,in_age_019,"0"
"2024",다라0949,in_age_019,"0"
"2024",다라0950,in_age_019,"5"
"2024",다라0951,in_age_019,"8"
"2024",다라0952,in_age_019,"5"
"2024",다라0953,in_age_019,"0"
"2024",다라0954,in_age_019,"5"
"2024",다라0956,in_age_019,"0"
"2024",다라0958,in_age_019,"5"
"2024",다라0960,in_age_019,"5"
"2024",다라0961,in_age_019,"5"
"2024",다라0962,in_age_019,"0"
"2024",다라0963,in_age_019,"5"
"2024",다라0967,in_age_019,"5"
"2024",다라0968,in_age_019,"5"
"2024",다라0969,in_age_019,"8"
"2024",다라0970,in_age_019,"0"
"2024",다라0971,in_age_019,"5"
"2024",다라0973,in_age_019,"0"
"2024",다라0974,in_age_019,"11"
"2024",다라0975,in_age_019,"5"
"2024",다라0978,in_age_019,"0"
"2024",다라0979,in_age_019,"0"
"2024",다라0986,in_age_019,"0"
"2024",다라0987,in_age_019,"5"
"2024",다라0992,in_age_019,"5"
"2024",다라0994,in_age_019,"5"
"2024",다라0995,in_age_019,"7"
"2024",다라0996,in_age_019,"5"
"2024",다라0997,in_age_019,"14"
"2024",다라0998,in_age_019,"18"
"2024",다라0999,in_age_019,"14"
"2024",다라1002,in_age_019,"0"
"2024",다라1014,in_age_019,"0"
"2024",다라1017,in_age_019,"5"
"2024",다라1023,in_age_019,"0"
"2024",다라1024,in_age_019,"5"
"2024",다라1036,in_age_019,"8"
"2024",다라1037,in_age_019,"5"
"2024",다라1038,in_age_019,"5"
"2024",다라1047,in_age_019,"5"
"2024",다라1049,in_age_019,"8"
"2024",다라1050,in_age_019,"5"
"2024",다라1052,in_age_019,"5"
"2024",다라1053,in_age_019,"0"
"2024",다라1054,in_age_019,"0"
"2024",다라1055,in_age_019,"0"
"2024",다라1056,in_age_019,"0"
"2024",다라1058,in_age_019,"0"
"2024",다라1059,in_age_019,"0"
"2024",다라1060,in_age_019,"5"
"2024",다라1062,in_age_019,"5"
"2024",다라1063,in_age_019,"0"
"2024",다라1065,in_age_019,"0"
"2024",다라1066,in_age_019,"5"
"2024",다라1067,in_age_019,"0"
"2024",다라1068,in_age_019,"13"
"2024",다라1069,in_age_019,"0"
"2024",다라1072,in_age_019,"0"
"2024",다라1073,in_age_019,"0"
"2024",다라1074,in_age_019,"31"
"2024",다라1075,in_age_019,"5"
"2024",다라1076,in_age_019,"0"
"2024",다라1077,in_age_019,"5"
"2024",다라1079,in_age_019,"5"
"2024",다라1087,in_age_019,"0"
"2024",다라1090,in_age_019,"0"
"2024",다라1096,in_age_019,"0"
"2024",다라1097,in_age_019,"17"
"2024",다라1098,in_age_019,"13"
"2024",다라1101,in_age_019,"5"
"2024",다라1102,in_age_019,"5"
"2024",다라1105,in_age_019,"8"
"2024",다라1106,in_age_019,"5"
"2024",다라1107,in_age_019,"0"
"2024",다라1122,in_age_019,"8"
"2024",다라1124,in_age_019,"0"
"2024",다라1126,in_age_019,"5"
"2024",다라1135,in_age_019,"5"
"2024",다라1137,in_age_019,"5"
"2024",다라1140,in_age_019,"5"
"2024",다라1144,in_age_019,"0"
"2024",다라1151,in_age_019,"5"
"2024",다라1152,in_age_019,"8"
"2024",다라1158,in_age_019,"5"
"2024",다라1160,in_age_019,"0"
"2024",다라1163,in_age_019,"0"
"2024",다라1164,in_age_019,"0"
"2024",다라1166,in_age_019,"5"
