stationId,stationType,stationName,stationAddress,direction,longitude,latitude,localInfo
406001168,기타,(구)구판장,서귀포시 표선면 세화리 ,통과노선없음,126.797879,33.329732,세화1리노인회관입구
406001167,현대카드,(구)구판장,서귀포시 표선면 세화리,통과노선없음,126.798051,33.329675,세화1리노인회관입구
405000186,현대카드,(구)삼양검문소,제주시 삼양동,서귀-제주,126.599789,33.520984,자연농원 우측
405000185,현대카드,(구)삼양검문소,제주시 조천읍,제주-서귀,126.600898,33.520996,조천읍이정표 좌측
406001176,각주형,(구)중앙파출소,서귀포시 천지동,중앙R-보목,126.560029,33.247474,에이스모텔(후문) 앞
406000467,현대카드,(구)중앙파출소,서귀포시 정방동,보목포구-중앙R,126.560447,33.247038,M-STAY제주호텔 앞
406000324,신형,(구)중앙파출소,서귀포시 천지동,중앙R-보목포구,126.560385,33.247617,윤성현내과의원 건너편
406001837,일반형,(구)화산초등학교,"","",126.797266,33.326228,""
406000607,감귤형,(구)화산초등학교,서귀포시 표선면 세화리,표선-세화,126.797243,33.326291,세화3리 방향
406001894,일반형,1100고지휴게소,"","",126.46286,33.357425,""
406001109,현대카드,1100고지휴게소,서귀포시 예래동,서귀-제주,126.463071,33.357994,1100고지휴게소 맞은편
406000529,일반형,1100도로입구,서귀포시 중문동,"",126.43152,33.25164,""
406000021,정낭형,1100도로입구,서귀포시 중문동,서귀-제주,126.431641,33.251594,중문주공101동 건너편
406001963,"",129전경대,"","",126.241734,33.268234,""
406001962,"",129전경대,"","",126.241258,33.268002,""
405001701,신형,4·3 평화공원,제주시 봉개동,절물-제대,126.6219,33.451025,어린이교통공원 좌측
405001700,표지판형,4·3 평화공원,제주시 봉개동,제대-절물,126.62162,33.451192,4.3공원앞(정문)
405001703,표지판형,4·3 평화공원 입구,제주시 봉개동,제대-절물,126.620093,33.453117,4.3공원주차장 앞
405000724,현대카드,6호광장,제주시 화북동,서귀-제주,126.549746,33.510723,스타침대 우측
405000723,신형,6호광장,제주시 건입동,제주-서귀,126.548469,33.511029,침대쇼파전문매장 맞은편 좌측
405001360,신형,911의원,제주시 조천읍,서귀-제주,126.678082,33.540685,아지트게스트하우스앞
405001359,신형,911의원,제주시 조천읍,제주-서귀,126.6784,33.540617,아지트게스트하우스 건너편
405000558,구형,GM빌라,제주시 아라동,정실-터미널,126.520817,33.466633,GM빌라단지 앞
405000557,현대카드,GM빌라,제주시 아라동,터미널-정실,126.520795,33.466735,GM빌라 건너편
405002291,표지판형,JDC제주첨단 리슈빌,제주시 아라동,"",126.575318,33.457217,""
405002290,표지판형,JDC제주첨단 리슈빌,제주시 아라동,"",126.575245,33.456753,""
406001813,일반형,K.I.S.빌리지,"","",126.278091,33.269408,""
406001812,일반형,K.I.S.빌리지,"","",126.277928,33.269328,""
406002099,"",KMI 한국의학연구소,"","",126.559542,33.28303,""
406002098,"",KMI 한국의학연구소,"","",126.560862,33.282697,""
406001252,현대카드,LH 1 2단지,서귀포시 대륜동,혁신도시-중앙R,126.523156,33.249837,LH단지 앞
406001251,현대카드,LH 1 2단지,서귀포시 대륜동,중앙R-혁신도시,126.522626,33.25002,LH1단지 맞은편
406000470,신형,LH아파트,서귀포시 대륜동,제주-서귀,126.522811,33.247249,광대왓방향
406000309,현대카드,L마트,서귀포시 동홍동,중앙R-남주고,126.560033,33.2643,L마트앞
405002179,현대카드,NHF삼화1단지,제주시 삼양동,"",126.582096,33.517458,""
406000447,현대카드,NH농협 남제주지점,서귀포시 정방동,중앙R-천지연,126.565368,33.248279,농협남제주지점 앞
406001224,농촌형,NLCS 제주,서귀포시 대정읍 구억리,제주-모슬포항,126.285163,33.296438,영어국제학교 안
406001223,농촌형,NLCS 제주,서귀포시 대정읍 구억리,모슬포항-제주,126.28563,33.296624,영어국제학교 안
405001707,신형,S중앙병원,제주시 도두동,한라수목원-삼화지구,126.471821,33.492937,새한종합주방 앞
405001706,신형,S중앙병원,제주시 도두동,삼화지구-한라수목원,126.471671,33.492851,GS제주월랑점 우측
406001025,현대카드,가마초등학교,서귀포시 표선면 세화리 ,서귀-제주,126.800333,33.30655,순이네감귤농장 건너편
406001024,현대카드,가마초등학교,서귀포시 표선면 세화리,제주-서귀,126.799619,33.306706,가마초등학교 맞은편
405002401,표지판형,가문동마을길,제주시 애월읍,"",126.395767,33.483513,""
405002400,표지판형,가문동마을길,제주시 애월읍,"",126.395788,33.483592,""
405002652,"",가문동취락구조 입구,"","",126.397969,33.481637,""
405002651,"",가문동취락구조 입구,"","",126.397814,33.481682,""
405002654,"",가문동포구 입구,"","",126.391407,33.485729,""
405002653,"",가문동포구 입구,"","",126.39175,33.48504,""
405001610,신형,가물개공원,제주시 삼양동,삼양-제주고,126.584825,33.524555,어린이공원 앞
405001609,신형,가물개공원,제주시 삼양동,제주고-삼양,126.584656,33.524662,가물개공원승차대 맞은편
405001653,표지판형,가시나물,제주시 아라동,동문R-월평,126.570138,33.471095,기와단독주택 맞은편
405001652,신형,가시나물,제주시 아라동,월평-동문R,126.569948,33.472524,기와단독주택앞
406000756,신형,가시농협,서귀포시 표선면 가시리,신서귀-고성,126.771602,33.352694,표선농협 맞은편
406000700,일반형,가시농협,서귀포시 표선면 가시리,제주-표선,126.771467,33.352633,솔밭가든 우측
406000858,감귤형,가시리동상동,서귀포시 표선면 가시리,고성-신서귀,126.773915,33.353809,마을안길 비닐하우스 맞은편
406000857,감귤형,가시리동상동,서귀포시 표선면 가시리,신서귀-고성,126.773883,33.353517,비닐하우스 앞
406000758,감귤형,가시리동하동,서귀포시 표선면 가시리,신서귀-고성,126.773913,33.350253,남광상회슈퍼건너편
406000757,일반형,가시리동하동,서귀포시 표선면 가시리,고성-신서귀,126.773899,33.350138,가시식당 우측
406000755,일반형,가시리사무소,서귀포시 표선면 가시리,고성-신서귀,126.771517,33.353033,가시식당 앞
406001431,신형,가시리체육공원,서귀포시 표선면 가시리,고성-신서귀,126.774914,33.352355,가시리 체육공원 좌측
406001430,신형,가시리체육공원,서귀포시 표선면 가시리,신서귀-고성,126.774735,33.352385,가시리체육공원 맞은편
406000859,현대카드,가시리취락구조,서귀포시 표선면 가시리,제주-표선,126.766617,33.361436,오뚜기편의점 앞
406000692,일반형,가시리취락구조,서귀포시 표선면 가시리,표선-제주,126.767042,33.3606,솔밭가든 맞은편
405001772,표지판형,가원,제주시 화북동,동문R-월평,126.562962,33.498686,거로민속대장간 우측
405001484,표지판형,가원,제주시 화북동,월평-동문R,126.562992,33.498546,거로민속대장간 맞은편
406001029,감귤형,가흥동,서귀포시 표선면 세화리,서귀-제주,126.808517,33.307583,관우농장 좌측
406001028,감귤형,가흥동,서귀포시 표선면 세화리,제주-서귀,126.80675,33.307117,가마교차로 지나서 바로
405001948,신형,각시물,제주시 한경면,대정-신창,126.259085,33.324894,몽생이식당민박앞
405001947,신형,각시물,제주시 한경면,한경(신창)-모슬(대정),126.259315,33.324748,타임파크 앤 미라클아트뮤지엄(앞)
405002497,표지판형,간드락마을,제주시 아라동,"",126.548712,33.487855,""
405002496,표지판형,간드락마을,제주시 아라동,"",126.548724,33.488024,""
406001997,"",간장캐,"","",126.470711,33.261176,""
406001996,"",간장캐,"","",126.47143,33.260396,""
405000607,표지판형,갈왓,제주시 이호동,외도부영-영주고,126.455895,33.493657,제주공항렌트카앞
405000606,표지판형,갈왓,제주시 이호동,월평-외도부영,126.456233,33.493317,다인정보통신 건너편
406000244,신형,감귤단지,서귀포시 남원읍 하례리,외돌개-신례1리,126.609389,33.301155,미니축구장 앞(신례리 방향)
406000243,감귤형,감귤단지,서귀포시 남원읍 하례리,신례1리 외돌개,126.609183,33.301263,서귀포시 방향
406001641,일반형,감귤박물관,서귀포시 효돈동,"",126.611263,33.271258,""
406001640,일반형,감귤박물관,서귀포시 효돈동,"",126.610747,33.271326,""
406000465,일반형,감귤연구센터,서귀포시 남원읍 하례리,신례리-외돌개,126.612652,33.301484,대한목장 입구
406000466,일반형,감귤연구소,서귀포시 남원읍 하례리,외돌개-신례리,126.612956,33.301392,대한목장 맞은편
406001773,일반형,감귤유통센터,"","",126.809185,33.332143,""
406001772,일반형,감귤유통센터,"","",126.809095,33.332302,""
405001603,표지판형,감귤작목반입구,제주시 조천읍,김녕-제주,126.684592,33.534098,함덕농협선과장 맞은편
405001602,표지판형,감귤작목반입구,제주시 조천읍,제주-김녕,126.684443,33.534185,함덕농협선과장정부지원유통사업 우측
406000516,정낭형,감산리,서귀포시 안덕면 감산리,제주-서귀,126.357212,33.259884,SK감산주유소 앞
406000513,정낭형,감산리,서귀포시 안덕면 감산리,서귀-제주,126.356811,33.260073,SK감산주유소 맞은편
406002018,"",감산리서동,"","",126.349647,33.257945,""
406000967,정낭형,감산리서동,서귀포시 안덕면 감산리,서귀-제주,126.349071,33.256844,과일천하농수산맞은편
406000704,정낭형,감산리서동,서귀포시 안덕면 감산리 ,제주-서귀,126.350437,33.257039,과일천하농수산 지난후
406001172,정낭형,감산입구,서귀포시 안덕면 감산리,제주-서귀,126.362097,33.260677,감산입구교차로(북향)
406001171,정낭형,감산입구,서귀포시 안덕면 창천리 ,서귀-제주,126.36197,33.260823,감산입구 교차로(남향)
405000928,없음,강구리,제주시 한림읍,한림-귀덕초,126.277133,33.408883,강구리 마을회관 앞
405000927,표지판형,강구리,제주시 한림읍,귀덕초-한림,126.277683,33.408683,강구리노인회관 맞은편
405002840,"",강구리사거리,"","",126.273603,33.410276,""
405002780,"",강구리사거리,"","",126.274582,33.410411,""
406001461,일반형,강다리,서귀포시 성산읍 온평리,고성-서귀,126.888964,33.405929,제주과랑 앞
406001460,일반형,강다리,서귀포시 성산읍 온평리,서귀-고성,126.888953,33.405783,제주과랑 맞은편
406000095,정낭형,강정농협,서귀포시 대천동,대포-중앙R,126.478267,33.236033,평화센터건너편
406001702,일반형,강정새마을금고,서귀포시 대천동,"",126.477314,33.23647,""
406001649,일반형,강정의례회관,서귀포시 대천동,"",126.47997,33.237359,""
406001648,일반형,강정의례회관,서귀포시 대천동,"",126.479767,33.237548,""
406000314,신형,강정천,서귀포시 대천동,회수-중앙R,126.4876,33.234017,켄싱턴리조트 앞
406000313,일반형,강정천,서귀포시 대천동,중앙R-대포포구,126.486346,33.233601,켄싱턴리조트 맞은편
406000097,정낭형,강정초등학교,서귀포시 대천동,중앙R-대포,126.480102,33.235638,평화센터 건너편
406000096,현대카드,강정초등학교,서귀포시 대천동,대포-중앙로R,126.48019,33.235491,나들가게앞
406002120,"",강정크루즈 여객터미널,"","",126.476865,33.228569,""
406000523,정낭형,강창학종합경기장,서귀포시 대천동,월산동-중앙R,126.501453,33.261619,강창학경기장앞
406000522,정낭형,강창학종합경기장,서귀포시 대천동,중앙R-월산동,126.501463,33.261775,강창학경기장 맞은편
406001798,일반형,강화교,"","",126.794285,33.324552,""
406001797,일반형,강화교,"","",126.794219,33.324612,""
405001733,표지판형,개법사,제주시 애월읍,제주-한림,126.338236,33.404422,제주동물병원앞
405001732,표지판형,개법사,제주시 애월읍,제주-한림,126.338312,33.404222,제주동물병원 맞은편
405001395,신형,개보슬사거리,제주시 조천읍,신촌-와산,126.664963,33.504554,제주콩닷컴 우측
405001394,표지판형,개보슬사거리,제주시 조천읍,와산-신촌,126.664783,33.504417,제주콩닷컴 건너편 좌측
405000306,현대카드,거로 남쪽 입구,제주시 화북동,서귀-제주,126.561751,33.505032,천마물산앞
405000305,현대카드,거로 남쪽 입구,제주시 화북동,제주-서귀,126.561388,33.504891,삼광충전소 우측
405001633,현대카드,거로 사거리,제주시 화북동,제주-서귀,126.557068,33.506866,"봉개방향,우리자원앞"
405001632,현대카드,거로 사거리,제주시 화북동,서귀-제주,126.555635,33.507846,"사라봉방향, 사거리 서쪽"
405001631,현대카드,거로 사거리,제주시 건입동,화북-하귀,126.555241,33.507046,시청방향 사거리 남쪽
405001630,현대카드,거로 사거리,제주시 화북동,하귀-화북,126.557013,33.50765,삼양방향 광고현수막앞
405000434,정낭형,거로 입구,제주시 화북동,한라수목원-삼화지구,126.556533,33.514533,합동택배 앞
405000433,정낭형,거로 입구,제주시 화북동,삼화지구-한라수목원,126.556009,33.514605,오름마당 서쪽
405001749,신형,거로마을,제주시 화북동,삼화지구-하귀,126.560435,33.509826,삼진산업 앞
405001748,신형,거로마을,제주시 화북동,하귀휴먼-화북휴먼,126.561861,33.510181,제주자동차검사정비조합앞
405000684,없음,거로마을,제주시 화북동,"",126.561165,33.509508,""
405000683,도시형,거로복지회관,제주시 화북동,동문R-월평,126.560797,33.50856,제일닥트 서측
405000668,현대카드,거로복지회관,제주시 화북동,월평-동문R,126.561089,33.508301,동그라미어린이집 앞
405000682,표지판형,거로입구,제주시 화북동,동문-월평,126.562284,33.50494,삼광충전소 건너편
405000669,표지판형,거로입구,제주시 화북동,월평-동문R,126.562275,33.505134,무한건설사업(주) 우측
406001105,일반형,거린사슴전망대,서귀포시 중문동,제주-중문사거리,126.454886,33.307857,버스는 정차하고 있음
406000748,일반형,거린사슴전망대,서귀포시 중문동,1100도로입구-제주,126.455424,33.307645,정류소 없지만 정차하고 있음
406000356,신형,거문머들,서귀포시 대륜동,중앙R-보목,126.534093,33.257011,비닐하우스 앞
406000355,일반형,거문머들,서귀포시 대륜동,"",126.534236,33.256849,""
405001164,구형,거문오름입구,제주시 조천읍,제주-표선,126.708007,33.453636,선화교차로 동쪽
405001163,구형,거문오름입구,제주시 조천읍,표선-제주,126.708319,33.453687,선화교차로 서측
406000732,농촌형,거물여,서귀포시 표선면 세화리,서귀-고성,126.8007,33.332183,동산식당표지판 좌측
406000731,일반형,거물여,서귀포시 표선면 세화리,표선-서귀,126.8005,33.332267,창고 20호 맞은편
405002170,표지판형,"거슨새미오름, 안돌오름",제주시 구좌읍,"",126.756849,33.445153,""
405002169,표지판형,"거슨새미오름, 안돌오름",제주시 구좌읍,"",126.7569,33.445097,""
406001913,"",건쟁이,"","",126.825356,33.348313,""
406001912,"",건쟁이,"","",126.825238,33.347659,""
405002477,표지판형,건주모실,제주시 삼양동,"",126.580132,33.514192,""
405002476,표지판형,건주모실,제주시 삼양동,"",126.580126,33.514376,""
406000168,각주형,검은여입구,서귀포시 영천동,중앙R-보목,126.582531,33.248097,칠십리로진입로 우측
406000167,현대카드,검은여입구,서귀포시 영천동,보목-중앙R,126.582877,33.248192,검은여로진입로 우측
405000703,현대카드,게이트볼장,제주시 오라동,한라도서관-동문R(일도지구),126.519867,33.494917,스포츠메카 좌측
405000702,신형,게이트볼장,제주시 오라동,(일도지구)동문R-한라도서관,126.519633,33.49475,제주종합경기장부설주차장 앞
405001392,표지판형,견월교,제주시 봉개동,제주-성산항,126.608217,33.423783,견월악송신소
405001389,표지판형,견월교,제주시 봉개동,표선-제주,126.608145,33.424007,KBS견월송신소 맞은편
405000705,신형,경제통상진흥원,제주시 이도2동,부두-수목원,126.5403,33.499083,중소기업종합지원센터 앞
405000700,현대카드,경제통상진흥원,제주시 이도2동,수목원-부두,126.540467,33.498867,황금단 앞
406000773,일반형,경흥농원,서귀포시 남원읍 신흥리,서귀-고성,126.73815,33.322917,경흥농원건너편
406000772,감귤형,경흥농원,서귀포시 남원읍 신흥리,고성-서귀,126.738211,33.323016,경흥농원입구 좌측
405001324,현대카드,계룡동,제주시 구좌읍,서귀-제주,126.833376,33.53444,계룡동입구
405001323,현대카드,계룡동,제주시 구좌읍,제주-서귀,126.834081,33.533487,계룡동입구 맞은편
405000059,구형,계명동 입구,제주시 외도동,수산-월평,126.426654,33.488031,한라주택 맞은편
405000057,신형,계명동/제주도농아복지관,제주시 외도동,수산-월평,126.426621,33.485932,대박마트 건너편
405000056,표지판형,계명동/제주도농아복지관,제주시 외도동,월평-수산,126.4268,33.4855,억조 생구이 좌측
405000920,표지판형,계원동,제주시 애월읍,제주-한림,126.333777,33.410073,쉼터 앞
405000919,신형,계원동,제주시 애월읍,제주-한림,126.333876,33.410189,어므비로 279앞
406000449,일반형,고갠드르,서귀포시 대륜동,중앙R-보목포구,126.524113,33.254612,"고갠드르마을 입구,남문방향"
406000359,신형,고갠드르,서귀포시 대륜동,중앙R-보목,126.524193,33.254725,"막동산방향, 팽나무정자쉼터 앞"
406000145,신형,고근산,서귀포시 대륜동,중앙R-신시가지,126.513937,33.260477,산림마트 우측 50m지점
406000144,정낭형,고근산,서귀포시 대륜동,신시가지-중앙R,126.513731,33.260334,산림마트 건너편
405002438,표지판형,고내 지발해변,제주시 애월읍,"",126.334398,33.465547,""
405002437,표지판형,고내 지발해변,제주시 애월읍,"",126.334315,33.465666,""
405002395,표지판형,고내남또리포구,제주시 애월읍,"",126.350005,33.472977,""
405002394,표지판형,고내남또리포구,제주시 애월읍,"",126.349898,33.473054,""
405001193,도시형,고내리,제주시 애월읍,제주-서귀,126.3389,33.46315,애월고 방향
405001192,도시형,고내리,제주시 애월읍,서귀-제주,126.338032,33.462493,고내봉 앞길
405001190,구형,고내리 애월119센터,제주시 애월읍,서귀-제주,126.349553,33.466318,애월 119센터 맞은편
405002393,표지판형,고내포구,제주시 애월읍,"",126.337175,33.467098,""
405002392,표지판형,고내포구,제주시 애월읍,"",126.336837,33.467285,""
406002147,"",고냉이소,"","",126.453329,33.261714,""
406000254,농촌형,고도농원,서귀포시 영천동,제주-5.16-서귀,126.593339,33.28763,고도농원 맞은편
406000253,정낭형,고도농원,서귀포시 영천동,서귀-5.16-제주,126.593683,33.287533,고도농원 앞
406000481,현대카드,고래왓,서귀포시 대륜동,중앙R-컨벤션,126.514688,33.247942,올레꿀빵 앞
406000142,현대카드,고래왓,서귀포시 대륜동,컨벤션-중앙R,126.512743,33.248341,법환주유소 건너편
405001059,표지판형,고림동,제주시 한림읍,한림-고산,126.284755,33.374151,고림동나들가게부근
405001058,도시형,고림동,제주시 한림읍,고산-한림,126.285105,33.374574,고림동편의점 좌측
406001050,현대카드,고망난돌입구,서귀포시 성산읍 신천리,제주-서귀,126.858679,33.353095,고망난돌펜션 우측
406001049,현대카드,고망난돌입구,서귀포시 성산읍 신천리,서귀-제주,126.858747,33.352821,고망난돌펜션 맞은편
405001276,각주형,고산,제주시 한경면,제주-서귀,126.179421,33.303075,중앙이용원 앞
405001437,표지판형,고산1리 육거리,제주시 한경면,신창-대정,126.179185,33.300926,금성마트 앞쪽
405001274,신형,고산1리(구 출장소),제주시 한경면,서귀-제주,126.178983,33.306067,고산현대건재철물점 앞
405001273,신형,고산1리(구 출장소),제주시 한경면,제주-서귀,126.17855,33.306567,느루게스트하우스 좌측
405002060,표지판형,고산2리,제주시 한경면,"",126.189196,33.302049,""
405002059,표지판형,고산2리,제주시 한경면,"",126.188872,33.302371,""
405000890,도시형,고산2리 전답동,제주시 한경면,신창-대정,126.203967,33.29505,마을입구 팽나무 앞
405001570,없음,고산농산물유통센터,제주시 한경면,신창-대정,126.191773,33.298452,농기계수리센터앞
405001569,각주형,고산농산물유통센터,제주시 한경면,대정-한림,126.191838,33.298335,고산농협농기계수리센터 건너편
405002154,표지판형,고산동산,제주시 이도2동,"",126.534001,33.495291,""
405002152,표지판형,고산동산,제주시 이도2동,"",126.534374,33.495107,""
405002038,현대카드(중앙차로제),고산동산(광양방면) / 국립제주트라우마치유센터,제주시 이도2동,"",126.532907,33.49554,""
405002037,현대카드(중앙차로제),고산동산(아라방면) / 국립제주트라우마치유센터,제주시 이도2동,"",126.532287,33.496007,""
405002153,각주형,고산동산/대한민국상이군경회,제주시 이도2동,"",126.531973,33.493815,""
405001275,도시형,고산우체국앞,제주시 한경면,서귀-제주,126.1796,33.3038,한림수협고산어촌계앞
405001277,현대카드,고산환승정류장(고산1리 고산성당 앞),제주시 한경면,서귀-제주,126.180432,33.300904,고산성당 앞
405000892,현대카드,고산환승정류장(고산1리),제주시 한경면,대정-한림,126.180436,33.300733,뷰티고등학교 우측
405001777,표지판형,고상동,제주시 조천읍,신촌-와산,126.673213,33.508593,단독주택 앞
405001776,표지판형,고상동,제주시 조천읍,와산-신촌,126.673404,33.508542,단독주택 맞은편
405000449,도시형,고성1리,제주시 애월읍,제주-한림,126.412857,33.457844,나들가게 우측
405000448,도시형,고성1리,제주시 애월읍,제주-한림,126.412636,33.458046,봉영빌라 우측
405000451,도시형,고성1리사무소,제주시 애월읍,한림-제주,126.415611,33.458435,고성1리마을 입구
405000450,신형,고성1리사무소,제주시 애월읍,제주-한림,126.415173,33.458453,고성보건진료소 우측
405001288,구형,고성2리,제주시 애월읍,제주-모슬포,126.424032,33.436945,야적장앞
405001285,구형,고성2리,제주시 애월읍,모슬포-제주,126.424156,33.436159,고성1리마을입구
406001084,현대카드,고성리 구 성산농협,서귀포시 성산읍 고성리,제주-서귀,126.914964,33.44798,제일성당 앞
406001291,신형,고성리 성산농협,서귀포시 성산읍 고성리,제주-서귀,126.912608,33.446115,일출봉농협 좌측
405002367,표지판형,고성리 외왓,제주시 애월읍,"",126.413445,33.445459,""
405002366,표지판형,고성리 외왓,제주시 애월읍,"",126.41342,33.445549,""
406000679,현대카드,고성리 장만이동산,서귀포시 성산읍 고성리,제주-성산,126.900675,33.445348,영진기업앞
406000678,정낭형,고성리 장만이동산,서귀포시 성산읍 고성리,성산항-제주,126.900477,33.44555,한양연립앞
406000681,정낭형,고성리노인회관,서귀포시 성산읍 고성리,성산-제주,126.908654,33.446755,고성리 노인회관 맞은편
406000680,현대카드,고성리노인회관,서귀포시 성산읍 고성리,제주-성산,126.90875,33.446617,고성리 노인회관
406001083,현대카드,고성리제주은행,서귀포시 성산읍 오조리,서귀-제주,126.91505,33.449467,제일약국앞
406000709,농촌형,고성리제주은행,서귀포시 성산읍 고성리,제주-성산,126.915504,33.448896,소망광고스포츠앞
406001082,정낭형,고성오일시장,서귀포시 성산읍 고성리,제주-서귀,126.91405,33.452067,고성오일장간판 좌측
406001081,정낭형,고성오일시장,서귀포시 성산읍 고성리,서귀-제주,126.914133,33.4523,투다리 동남전 좌측
406001088,현대카드,고성환승정류장(고성리 한국물류),서귀포시 성산읍 고성리,서귀-고성,126.913789,33.44744,동남한국물류 우측
406001087,현대카드,고성환승정류장(고성리 회전교차로),서귀포시 성산읍 고성리,서귀-고성,126.913783,33.447279,대한통운택배 우측
406000644,정낭형,고수동,서귀포시 남원읍 신흥리,고수동-남원,126.755583,33.327983,""
406000602,일반형,고수동,서귀포시 남원읍 신흥리,남원-고수동,126.75575,33.327833,""
406001478,일반형,고수동입구,서귀포시 남원읍 신흥리,서귀-표선,126.756635,33.321526,고수동도로안내표지판앞(마을입구맞은편)
406001477,신형,고수동입구,서귀포시 남원읍 신흥리 ,표선-서귀,126.757056,33.322112,고수동도로안내표지판아래(마을입구앞)
406000645,감귤형,고수동회관,서귀포시 남원읍 신흥리,고수동-남원,126.756317,33.329367,""
405000304,현대카드,고으니모르 국립제주박물관,제주시 화북동,제주고-봉개,126.550965,33.51261,창앤창 앞
406000273,현대카드,고장낭밭,서귀포시 영천동,하례2리-중앙R,126.599353,33.274147,대우발전기앞
406000272,일반형,고장낭밭,서귀포시 영천동,중앙R-하례2리,126.600029,33.274484,대우발전기 맞은편
406001877,일반형,고장밭,"","",126.720214,33.31616,""
406001876,일반형,고장밭,"","",126.720053,33.315975,""
405002456,표지판형,고주물 입구,제주시 애월읍,"",126.404234,33.444601,""
405002455,표지판형,고주물 입구,제주시 애월읍,"",126.404139,33.444676,""
405002209,각주형,고지교,제주시 오라동,"",126.517318,33.486779,""
405002208,각주형,고지교,제주시 오라동,"",126.517074,33.486803,""
405002672,"",고짓나리,"","",126.226629,33.361258,""
405002671,"",고짓나리,"","",126.226476,33.361299,""
405001143,현대카드,고평동,제주시 조천읍,서귀-제주,126.656267,33.4749,항아리식당 맞은편
405001142,표지판형,고평동,제주시 조천읍,제주-서귀,126.6566,33.47445,항아리식당 우측
406000320,신형,고향모루,서귀포시 대천동,회수-중앙R,126.498517,33.236383,풍향 우측(서건도방향)
406000319,신형,고향모루,서귀포시 대천동,중앙R-회수,126.498233,33.23645,메밀애 우측
406000790,일반형,골물동입구,서귀포시 안덕면 화순리,대정-화순,126.333971,33.250957,화순떡방앗간가기전
405002618,"",곰솔빌라,"","",126.390074,33.468317,""
405002617,"",곰솔빌라,"","",126.389927,33.468328,""
405001418,표지판형,공동묘지,제주시 조천읍,대흘초-신촌,126.654917,33.511033,조천공동묘지 앞
405001397,표지판형,공동묘지,제주시 조천읍,신촌-대흘초,126.65485,33.511117,남조로길246 창고건너편
406001550,일반형,공무원연금공단,서귀포시 대륜동,"",126.517522,33.254442,""
406001549,일반형,공무원연금공단,서귀포시 대륜동,"",126.517761,33.254636,""
406000104,신형,공물,서귀포시 대륜동,대포-중앙R,126.516294,33.240433,법환동 마을회관앞
406000103,현대카드,공물,서귀포시 대륜동,중앙R-대포,126.516348,33.240671,법환동마을회관건너편
406000508,일반형,공업단지,서귀포시 영천동,중앙R-돈내코,126.581593,33.292261,""
406000474,현대카드,공업단지 입구,서귀포시 영천동,서귀-5.16-제주,126.590301,33.28351,감귤농협유통센터 앞
406000473,현대카드,공업단지 입구,서귀포시 영천동,제주-5.16-서귀,126.590412,33.28412,감귤농협유통센터 맞은편
406001950,"",공영버스 차고지,"","",126.589056,33.283371,""
406001949,"",공영버스 차고지,"","",126.588917,33.283242,""
406000218,농촌형,공천포,서귀포시 남원읍 신례리,서귀-제주,126.640167,33.26545,탐나철공소 좌측
406000217,현대카드,공천포,서귀포시 남원읍 신례리,제주-서귀,126.640533,33.265833,롯데칠성음료(주) 앞
405000660,정낭형,공항초소,제주시 용담2동,도평-제대,126.484484,33.513595,공항초소 맞은편
405000656,표지판형,공항초소,제주시 용담2동,제대-도평,126.484334,33.513623,공항초소 앞
406002085,"",곶자왈도립공원,"","",126.273883,33.282642,""
406002084,"",곶자왈도립공원,"","",126.275259,33.283251,""
405001206,도시형,곽지모우물,제주시 애월읍,서귀-제주,126.308918,33.451689,아미고라카페 앞
405000982,현대카드,곽지모우물,제주시 애월읍,제주-서귀,126.308755,33.453189,정글게스트하우스 앞
405001208,현대카드,곽지해수욕장,제주시 애월읍,서귀-제주,126.307567,33.4482,곽지사거리( 곽지모물 방향)
405001207,현대카드,곽지해수욕장,제주시 애월읍,제주-서귀,126.307463,33.448426,몬스터살롱 우측
406001308,일반형,관광단지 입구,서귀포시 예래동,상예2동-위미,126.414612,33.256393,펜션하안풍경앞
406001307,일반형,관광단지 입구,서귀포시 예래동,위미-상예2동,126.414734,33.256212,그랑빌펜션 앞
405000335,현대카드,관덕정,제주시 삼도2동,제대-도평,126.520875,33.513216,삼성자동판매기 앞
405000334,현대카드,관덕정,제주시 삼도2동,관덕정-제대,126.520964,33.512932,초원보리빵 앞
405001442,표지판형,관동산,제주시 조천읍,제주-신촌,126.635652,33.50643,맛닭동산 팻말 앞
405001441,표지판형,관동산,제주시 조천읍,제주-신촌,126.635691,33.506634,맛닭동산팻말 맞은편
405001892,신형,관음사,제주시 아라동,동회천-탐라교육원,126.557826,33.426534,관음사정문맞은편
405001891,신형,관음사,제주시 아라동,탐라교육원-동회천,126.557891,33.426464,관음사정문 앞
405001505,현대카드,관음사 탐방로입구,제주시 아라동,탐라교육원-절물,126.550478,33.422444,관음사주차장 앞
405001504,신형,관음사 탐방로입구,제주시 아라동,절물-탐라교육원,126.549922,33.422453,관음사주차장 맞은편
405000017,현대카드,관전동,제주시 애월읍,제주-서귀,126.420151,33.489831,지성천막 앞
405000016,현대카드,관전동,제주시 애월읍,서귀-제주,126.41909,33.488832,여울민박 앞
406000854,신형,관통사,서귀포시 표선면 표선리,고성-서귀,126.827124,33.327055,관통사 건너편
406000853,신형,관통사,서귀포시 표선면 표선리,서귀-고성,126.827252,33.326778,관통사 앞
406000141,현대카드,광대왓,서귀포시 대륜동,중앙R-상예2동,126.515928,33.248094,서귀포해양경찰서입구 앞
