field_1,field_2,field_3,field_4
"2024",마라0985,cp2_bnu_85,"101"
"2024",마라0990,cp2_bnu_85,"84"
"2024",마라0991,cp2_bnu_85,"211"
"2024",마라0992,cp2_bnu_85,"47"
"2024",마라0993,cp2_bnu_85,"11"
"2024",마라0994,cp2_bnu_85,"5"
"2024",마라0998,cp2_bnu_85,"26"
"2024",마라1048,cp2_bnu_85,"8"
"2024",마라1057,cp2_bnu_85,"3"
"2024",마라1069,cp2_bnu_85,"0"
"2024",마라1081,cp2_bnu_85,"0"
"2024",마라1082,cp2_bnu_85,"23"
"2024",마라1083,cp2_bnu_85,"32"
"2024",마라1084,cp2_bnu_85,"43"
"2024",마라1085,cp2_bnu_85,"52"
"2024",마라1089,cp2_bnu_85,"43"
"2024",마라1090,cp2_bnu_85,"97"
"2024",마라1091,cp2_bnu_85,"17"
"2024",마라1092,cp2_bnu_85,"3"
"2024",마라1099,cp2_bnu_85,"0"
"2024",마라1151,cp2_bnu_85,"3"
"2024",마라1152,cp2_bnu_85,"11"
"2024",마라1153,cp2_bnu_85,"5"
"2024",마라1160,cp2_bnu_85,"3"
"2024",마라1161,cp2_bnu_85,"3"
"2024",마라1180,cp2_bnu_85,"0"
"2024",마라1184,cp2_bnu_85,"20"
"2024",마라1185,cp2_bnu_85,"5"
"2024",마라1189,cp2_bnu_85,"0"
"2024",마라1251,cp2_bnu_85,"0"
"2024",마라1252,cp2_bnu_85,"0"
"2024",마라1253,cp2_bnu_85,"31"
"2024",마라1254,cp2_bnu_85,"13"
"2024",마라1296,cp2_bnu_85,"0"
"2024",마라1354,cp2_bnu_85,"3"
"2024",마라1379,cp2_bnu_85,"3"
"2024",마라1380,cp2_bnu_85,"5"
"2024",마라1395,cp2_bnu_85,"3"
"2024",마라1479,cp2_bnu_85,"74"
"2024",마라1493,cp2_bnu_85,"3"
"2024",마라1495,cp2_bnu_85,"9"
"2024",마라1496,cp2_bnu_85,"3"
"2024",마라1680,cp2_bnu_85,"0"
"2024",마라1681,cp2_bnu_85,"9"
"2024",마라1682,cp2_bnu_85,"5"
"2024",마라1780,cp2_bnu_85,"0"
"2024",마라1781,cp2_bnu_85,"5"
"2024",마라1782,cp2_bnu_85,"3"
"2024",마라1787,cp2_bnu_85,"88"
"2024",마라1788,cp2_bnu_85,"14"
"2024",마라1789,cp2_bnu_85,"37"
"2024",마라1790,cp2_bnu_85,"8"
"2024",마라1877,cp2_bnu_85,"5"
"2024",마라1878,cp2_bnu_85,"5"
"2024",마라1879,cp2_bnu_85,"43"
"2024",마라1880,cp2_bnu_85,"5"
"2024",마라1886,cp2_bnu_85,"3"
"2024",마라1887,cp2_bnu_85,"48"
"2024",마라1888,cp2_bnu_85,"61"
"2024",마라1889,cp2_bnu_85,"158"
"2024",마라1890,cp2_bnu_85,"112"
"2024",마라1891,cp2_bnu_85,"8"
"2024",마라1971,cp2_bnu_85,"5"
"2024",마라1972,cp2_bnu_85,"3"
"2024",마라1977,cp2_bnu_85,"45"
"2024",마라1978,cp2_bnu_85,"9"
"2024",마라1979,cp2_bnu_85,"134"
"2024",마라1986,cp2_bnu_85,"61"
"2024",마라1987,cp2_bnu_85,"347"
"2024",마라1989,cp2_bnu_85,"57"
"2024",마라1990,cp2_bnu_85,"169"
"2024",마라1992,cp2_bnu_85,"3"
"2024",마라1999,cp2_bnu_85,"0"
"2024",마라2077,cp2_bnu_85,"0"
"2024",마라2078,cp2_bnu_85,"0"
"2024",마라2079,cp2_bnu_85,"5"
"2024",마라2086,cp2_bnu_85,"155"
"2024",마라2087,cp2_bnu_85,"92"
"2024",마라2088,cp2_bnu_85,"0"
"2024",마라2089,cp2_bnu_85,"3"
"2024",마라2090,cp2_bnu_85,"0"
"2024",마라2094,cp2_bnu_85,"3"
"2024",마라2098,cp2_bnu_85,"0"
"2024",마라2173,cp2_bnu_85,"5"
"2024",마라2184,cp2_bnu_85,"45"
"2024",마라2185,cp2_bnu_85,"0"
"2024",마라2186,cp2_bnu_85,"18"
"2024",마라2187,cp2_bnu_85,"3"
"2024",마라2190,cp2_bnu_85,"0"
"2024",마라2191,cp2_bnu_85,"0"
"2024",마라2193,cp2_bnu_85,"70"
"2024",마라2194,cp2_bnu_85,"24"
"2024",마라2195,cp2_bnu_85,"0"
"2024",마라2198,cp2_bnu_85,"0"
"2024",마라2279,cp2_bnu_85,"3"
"2024",마라2282,cp2_bnu_85,"3"
"2024",마라2284,cp2_bnu_85,"8"
"2024",마라2287,cp2_bnu_85,"3"
"2024",마라2289,cp2_bnu_85,"3"
"2024",마라2290,cp2_bnu_85,"3"
"2024",마라2291,cp2_bnu_85,"5"
"2024",마라2292,cp2_bnu_85,"0"
"2024",마라2293,cp2_bnu_85,"58"
"2024",마라2294,cp2_bnu_85,"5"
"2024",마라2298,cp2_bnu_85,"0"
"2024",마라2391,cp2_bnu_85,"3"
"2024",마라2392,cp2_bnu_85,"3"
"2024",마라2393,cp2_bnu_85,"38"
"2024",마라2394,cp2_bnu_85,"57"
"2024",마라2395,cp2_bnu_85,"10"
"2024",마라2396,cp2_bnu_85,"3"
"2024",마라2397,cp2_bnu_85,"9"
"2024",마라2398,cp2_bnu_85,"26"
"2024",마라2489,cp2_bnu_85,"0"
"2024",마라2492,cp2_bnu_85,"8"
"2024",마라2493,cp2_bnu_85,"111"
"2024",마라2494,cp2_bnu_85,"192"
"2024",마라2495,cp2_bnu_85,"68"
"2024",마라2496,cp2_bnu_85,"129"
"2024",마라2497,cp2_bnu_85,"201"
"2024",마라2498,cp2_bnu_85,"46"
"2024",마라2577,cp2_bnu_85,"74"
"2024",마라2592,cp2_bnu_85,"5"
"2024",마라2593,cp2_bnu_85,"51"
"2024",마라2594,cp2_bnu_85,"38"
"2024",마라2595,cp2_bnu_85,"14"
"2024",마라2596,cp2_bnu_85,"5"
"2024",마라2597,cp2_bnu_85,"8"
"2024",마라2680,cp2_bnu_85,"5"
"2024",마라2681,cp2_bnu_85,"3"
"2024",마라2693,cp2_bnu_85,"24"
"2024",마라2694,cp2_bnu_85,"26"
"2024",마라2776,cp2_bnu_85,"3"
"2024",마라2777,cp2_bnu_85,"231"
"2024",마라2778,cp2_bnu_85,"28"
"2024",마라2781,cp2_bnu_85,"0"
"2024",마라2788,cp2_bnu_85,"0"
"2024",마라2789,cp2_bnu_85,"3"
"2024",마라2790,cp2_bnu_85,"0"
"2024",마라2793,cp2_bnu_85,"48"
"2024",마라2794,cp2_bnu_85,"49"
"2024",마라2795,cp2_bnu_85,"37"
"2024",마라2796,cp2_bnu_85,"11"
"2024",마라2876,cp2_bnu_85,"3"
"2024",마라2877,cp2_bnu_85,"77"
"2024",마라2878,cp2_bnu_85,"161"
"2024",마라2879,cp2_bnu_85,"50"
"2024",마라2882,cp2_bnu_85,"3"
"2024",마라2883,cp2_bnu_85,"5"
"2024",마라2892,cp2_bnu_85,"0"
"2024",마라2893,cp2_bnu_85,"5"
"2024",마라2894,cp2_bnu_85,"20"
"2024",마라2895,cp2_bnu_85,"54"
"2024",마라2896,cp2_bnu_85,"22"
"2024",마라2978,cp2_bnu_85,"108"
"2024",마라2979,cp2_bnu_85,"230"
"2024",마라2980,cp2_bnu_85,"39"
"2024",마라2981,cp2_bnu_85,"0"
"2024",마라2983,cp2_bnu_85,"0"
"2024",마라2993,cp2_bnu_85,"29"
"2024",마라2994,cp2_bnu_85,"5"
"2024",마라3079,cp2_bnu_85,"0"
"2024",마라3080,cp2_bnu_85,"5"
"2024",마라3082,cp2_bnu_85,"3"
"2024",마라3092,cp2_bnu_85,"5"
"2024",마라3093,cp2_bnu_85,"0"
"2024",마라3180,cp2_bnu_85,"0"
"2024",마라3184,cp2_bnu_85,"0"
"2024",마라3185,cp2_bnu_85,"3"
"2024",마라3192,cp2_bnu_85,"3"
"2024",마라3194,cp2_bnu_85,"0"
"2024",마라3195,cp2_bnu_85,"3"
"2024",마라3276,cp2_bnu_85,"0"
"2024",마라3278,cp2_bnu_85,"0"
"2024",마라3279,cp2_bnu_85,"47"
"2024",마라3280,cp2_bnu_85,"12"
"2024",마라3286,cp2_bnu_85,"5"
"2024",마라3287,cp2_bnu_85,"8"
"2024",마라3288,cp2_bnu_85,"8"
"2024",마라3292,cp2_bnu_85,"3"
"2024",마라3373,cp2_bnu_85,"39"
"2024",마라3374,cp2_bnu_85,"69"
"2024",마라3376,cp2_bnu_85,"22"
"2024",마라3377,cp2_bnu_85,"27"
"2024",마라3378,cp2_bnu_85,"33"
"2024",마라3379,cp2_bnu_85,"105"
"2024",마라3380,cp2_bnu_85,"75"
"2024",마라3381,cp2_bnu_85,"42"
"2024",마라3382,cp2_bnu_85,"8"
"2024",마라3392,cp2_bnu_85,"3"
"2024",마라3473,cp2_bnu_85,"19"
"2024",마라3474,cp2_bnu_85,"44"
"2024",마라3475,cp2_bnu_85,"71"
"2024",마라3476,cp2_bnu_85,"50"
"2024",마라3477,cp2_bnu_85,"29"
"2024",마라3478,cp2_bnu_85,"27"
"2024",마라3479,cp2_bnu_85,"157"
"2024",마라3480,cp2_bnu_85,"13"
"2024",마라3481,cp2_bnu_85,"17"
"2024",마라3482,cp2_bnu_85,"76"
"2024",마라3483,cp2_bnu_85,"42"
"2024",마라3484,cp2_bnu_85,"0"
"2024",마라3485,cp2_bnu_85,"8"
"2024",마라3486,cp2_bnu_85,"41"
"2024",마라3487,cp2_bnu_85,"11"
"2024",마라3488,cp2_bnu_85,"3"
"2024",마라3491,cp2_bnu_85,"5"
"2024",마라3492,cp2_bnu_85,"5"
"2024",마라3495,cp2_bnu_85,"3"
"2024",마라3498,cp2_bnu_85,"3"
"2024",마라3574,cp2_bnu_85,"5"
"2024",마라3575,cp2_bnu_85,"60"
"2024",마라3576,cp2_bnu_85,"8"
"2024",마라3577,cp2_bnu_85,"41"
"2024",마라3578,cp2_bnu_85,"25"
"2024",마라3579,cp2_bnu_85,"108"
"2024",마라3580,cp2_bnu_85,"5"
"2024",마라3581,cp2_bnu_85,"3"
"2024",마라3583,cp2_bnu_85,"42"
"2024",마라3584,cp2_bnu_85,"8"
"2024",마라3585,cp2_bnu_85,"14"
"2024",마라3586,cp2_bnu_85,"37"
"2024",마라3587,cp2_bnu_85,"52"
"2024",마라3588,cp2_bnu_85,"53"
"2024",마라3589,cp2_bnu_85,"48"
"2024",마라3590,cp2_bnu_85,"15"
"2024",마라3592,cp2_bnu_85,"0"
"2024",마라3594,cp2_bnu_85,"5"
"2024",마라3676,cp2_bnu_85,"0"
"2024",마라3677,cp2_bnu_85,"3"
"2024",마라3678,cp2_bnu_85,"64"
"2024",마라3679,cp2_bnu_85,"65"
"2024",마라3680,cp2_bnu_85,"5"
"2024",마라3683,cp2_bnu_85,"5"
"2024",마라3684,cp2_bnu_85,"35"
"2024",마라3685,cp2_bnu_85,"42"
"2024",마라3686,cp2_bnu_85,"8"
"2024",마라3687,cp2_bnu_85,"3"
"2024",마라3688,cp2_bnu_85,"8"
"2024",마라3689,cp2_bnu_85,"8"
"2024",마라3690,cp2_bnu_85,"73"
"2024",마라3691,cp2_bnu_85,"26"
"2024",마라3695,cp2_bnu_85,"0"
"2024",마라3777,cp2_bnu_85,"8"
"2024",마라3778,cp2_bnu_85,"11"
"2024",마라3779,cp2_bnu_85,"17"
"2024",마라3780,cp2_bnu_85,"47"
"2024",마라3781,cp2_bnu_85,"34"
"2024",마라3782,cp2_bnu_85,"3"
"2024",마라3784,cp2_bnu_85,"50"
"2024",마라3785,cp2_bnu_85,"50"
"2024",마라3789,cp2_bnu_85,"12"
"2024",마라3790,cp2_bnu_85,"37"
"2024",마라3791,cp2_bnu_85,"77"
"2024",마라3792,cp2_bnu_85,"45"
"2024",마라3793,cp2_bnu_85,"152"
"2024",마라3794,cp2_bnu_85,"320"
"2024",마라3795,cp2_bnu_85,"55"
"2024",마라3796,cp2_bnu_85,"11"
"2024",마라3797,cp2_bnu_85,"8"
"2024",마라3876,cp2_bnu_85,"29"
"2024",마라3877,cp2_bnu_85,"27"
"2024",마라3878,cp2_bnu_85,"20"
"2024",마라3879,cp2_bnu_85,"79"
"2024",마라3880,cp2_bnu_85,"204"
"2024",마라3881,cp2_bnu_85,"22"
"2024",마라3884,cp2_bnu_85,"69"
"2024",마라3885,cp2_bnu_85,"161"
"2024",마라3886,cp2_bnu_85,"11"
"2024",마라3891,cp2_bnu_85,"44"
"2024",마라3892,cp2_bnu_85,"8"
"2024",마라3893,cp2_bnu_85,"3"
"2024",마라3894,cp2_bnu_85,"28"
"2024",마라3895,cp2_bnu_85,"28"
"2024",마라3897,cp2_bnu_85,"36"
"2024",마라3898,cp2_bnu_85,"3"
"2024",마라3978,cp2_bnu_85,"0"
"2024",마라3979,cp2_bnu_85,"99"
"2024",마라3980,cp2_bnu_85,"22"
"2024",마라3981,cp2_bnu_85,"8"
"2024",마라3982,cp2_bnu_85,"10"
"2024",마라3983,cp2_bnu_85,"3"
"2024",마라3984,cp2_bnu_85,"36"
"2024",마라3985,cp2_bnu_85,"66"
"2024",마라3986,cp2_bnu_85,"97"
"2024",마라3987,cp2_bnu_85,"85"
"2024",마라3990,cp2_bnu_85,"11"
"2024",마라3991,cp2_bnu_85,"158"
"2024",마라3992,cp2_bnu_85,"42"
"2024",마라4077,cp2_bnu_85,"43"
"2024",마라4078,cp2_bnu_85,"75"
"2024",마라4079,cp2_bnu_85,"19"
"2024",마라4080,cp2_bnu_85,"21"
"2024",마라4081,cp2_bnu_85,"103"
"2024",마라4082,cp2_bnu_85,"86"
"2024",마라4083,cp2_bnu_85,"11"
"2024",마라4084,cp2_bnu_85,"3"
"2024",마라4085,cp2_bnu_85,"58"
"2024",마라4086,cp2_bnu_85,"110"
"2024",마라4087,cp2_bnu_85,"40"
"2024",마라4088,cp2_bnu_85,"11"
"2024",마라4091,cp2_bnu_85,"11"
"2024",마라4092,cp2_bnu_85,"7"
"2024",마라4097,cp2_bnu_85,"0"
"2024",마라4176,cp2_bnu_85,"3"
"2024",마라4177,cp2_bnu_85,"0"
"2024",마라4178,cp2_bnu_85,"17"
"2024",마라4179,cp2_bnu_85,"3"
"2024",마라4182,cp2_bnu_85,"21"
"2024",마라4183,cp2_bnu_85,"42"
"2024",마라4184,cp2_bnu_85,"45"
"2024",마라4185,cp2_bnu_85,"112"
"2024",마라4186,cp2_bnu_85,"87"
"2024",마라4187,cp2_bnu_85,"138"
"2024",마라4188,cp2_bnu_85,"56"
"2024",마라4189,cp2_bnu_85,"5"
"2024",마라4190,cp2_bnu_85,"228"
"2024",마라4191,cp2_bnu_85,"13"
"2024",마라4196,cp2_bnu_85,"3"
"2024",마라4275,cp2_bnu_85,"3"
"2024",마라4276,cp2_bnu_85,"28"
"2024",마라4277,cp2_bnu_85,"25"
"2024",마라4278,cp2_bnu_85,"33"
"2024",마라4279,cp2_bnu_85,"5"
"2024",마라4282,cp2_bnu_85,"7"
"2024",마라4283,cp2_bnu_85,"77"
"2024",마라4284,cp2_bnu_85,"63"
"2024",마라4285,cp2_bnu_85,"293"
"2024",마라4286,cp2_bnu_85,"100"
"2024",마라4287,cp2_bnu_85,"131"
"2024",마라4288,cp2_bnu_85,"30"
"2024",마라4289,cp2_bnu_85,"245"
"2024",마라4290,cp2_bnu_85,"270"
"2024",마라4291,cp2_bnu_85,"93"
"2024",마라4292,cp2_bnu_85,"3"
"2024",마라4375,cp2_bnu_85,"11"
"2024",마라4376,cp2_bnu_85,"78"
"2024",마라4377,cp2_bnu_85,"31"
"2024",마라4381,cp2_bnu_85,"0"
"2024",마라4382,cp2_bnu_85,"11"
"2024",마라4383,cp2_bnu_85,"69"
"2024",마라4384,cp2_bnu_85,"39"
"2024",마라4385,cp2_bnu_85,"17"
"2024",마라4386,cp2_bnu_85,"14"
"2024",마라4387,cp2_bnu_85,"96"
"2024",마라4388,cp2_bnu_85,"127"
"2024",마라4389,cp2_bnu_85,"91"
"2024",마라4390,cp2_bnu_85,"109"
"2024",마라4391,cp2_bnu_85,"221"
"2024",마라4392,cp2_bnu_85,"87"
"2024",마라4393,cp2_bnu_85,"55"
"2024",마라4394,cp2_bnu_85,"14"
"2024",마라4395,cp2_bnu_85,"3"
"2024",마라4397,cp2_bnu_85,"3"
"2024",마라4398,cp2_bnu_85,"3"
"2024",마라4475,cp2_bnu_85,"5"
"2024",마라4476,cp2_bnu_85,"15"
"2024",마라4477,cp2_bnu_85,"0"
"2024",마라4480,cp2_bnu_85,"7"
"2024",마라4481,cp2_bnu_85,"17"
"2024",마라4482,cp2_bnu_85,"66"
"2024",마라4483,cp2_bnu_85,"171"
"2024",마라4484,cp2_bnu_85,"8"
"2024",마라4485,cp2_bnu_85,"33"
"2024",마라4486,cp2_bnu_85,"3"
"2024",마라4487,cp2_bnu_85,"70"
"2024",마라4488,cp2_bnu_85,"86"
"2024",마라4489,cp2_bnu_85,"149"
"2024",마라4490,cp2_bnu_85,"115"
"2024",마라4491,cp2_bnu_85,"151"
"2024",마라4492,cp2_bnu_85,"160"
"2024",마라4493,cp2_bnu_85,"250"
"2024",마라4494,cp2_bnu_85,"179"
"2024",마라4495,cp2_bnu_85,"198"
"2024",마라4496,cp2_bnu_85,"197"
"2024",마라4497,cp2_bnu_85,"68"
"2024",마라4498,cp2_bnu_85,"73"
"2024",마라4499,cp2_bnu_85,"5"
"2024",마라4581,cp2_bnu_85,"11"
"2024",마라4582,cp2_bnu_85,"48"
"2024",마라4583,cp2_bnu_85,"220"
"2024",마라4584,cp2_bnu_85,"23"
"2024",마라4585,cp2_bnu_85,"3"
"2024",마라4587,cp2_bnu_85,"86"
"2024",마라4588,cp2_bnu_85,"38"
"2024",마라4589,cp2_bnu_85,"170"
"2024",마라4590,cp2_bnu_85,"64"
"2024",마라4591,cp2_bnu_85,"55"
"2024",마라4592,cp2_bnu_85,"23"
"2024",마라4593,cp2_bnu_85,"24"
"2024",마라4594,cp2_bnu_85,"8"
"2024",마라4595,cp2_bnu_85,"23"
"2024",마라4596,cp2_bnu_85,"5"
"2024",마라4597,cp2_bnu_85,"3"
"2024",마라4598,cp2_bnu_85,"3"
"2024",마라4680,cp2_bnu_85,"39"
"2024",마라4681,cp2_bnu_85,"39"
"2024",마라4682,cp2_bnu_85,"197"
"2024",마라4683,cp2_bnu_85,"178"
"2024",마라4684,cp2_bnu_85,"283"
"2024",마라4685,cp2_bnu_85,"91"
"2024",마라4686,cp2_bnu_85,"100"
"2024",마라4687,cp2_bnu_85,"87"
"2024",마라4688,cp2_bnu_85,"132"
"2024",마라4689,cp2_bnu_85,"107"
"2024",마라4690,cp2_bnu_85,"124"
"2024",마라4691,cp2_bnu_85,"49"
"2024",마라4692,cp2_bnu_85,"23"
"2024",마라4693,cp2_bnu_85,"5"
"2024",마라4695,cp2_bnu_85,"3"
"2024",마라4699,cp2_bnu_85,"3"
"2024",마라4779,cp2_bnu_85,"34"
"2024",마라4780,cp2_bnu_85,"17"
"2024",마라4781,cp2_bnu_85,"34"
"2024",마라4782,cp2_bnu_85,"15"
"2024",마라4783,cp2_bnu_85,"3"
"2024",마라4784,cp2_bnu_85,"37"
"2024",마라4785,cp2_bnu_85,"81"
"2024",마라4786,cp2_bnu_85,"88"
"2024",마라4787,cp2_bnu_85,"88"
"2024",마라4788,cp2_bnu_85,"136"
"2024",마라4789,cp2_bnu_85,"95"
"2024",마라4790,cp2_bnu_85,"218"
"2024",마라4791,cp2_bnu_85,"46"
"2024",마라4792,cp2_bnu_85,"3"
"2024",마라4793,cp2_bnu_85,"8"
"2024",마라4795,cp2_bnu_85,"0"
"2024",마라4885,cp2_bnu_85,"14"
"2024",마라4886,cp2_bnu_85,"98"
"2024",마라4887,cp2_bnu_85,"150"
"2024",마라4888,cp2_bnu_85,"49"
"2024",마라4889,cp2_bnu_85,"71"
"2024",마라4890,cp2_bnu_85,"29"
"2024",마라4892,cp2_bnu_85,"5"
"2024",마라4893,cp2_bnu_85,"3"
"2024",마라4985,cp2_bnu_85,"133"
"2024",마라4986,cp2_bnu_85,"166"
"2024",마라4987,cp2_bnu_85,"77"
"2024",마라4993,cp2_bnu_85,"5"
"2024",마라4994,cp2_bnu_85,"3"
"2024",마라5085,cp2_bnu_85,"42"
"2024",마라5086,cp2_bnu_85,"60"
"2024",마라5087,cp2_bnu_85,"30"
"2024",마라5093,cp2_bnu_85,"26"
"2024",마라5094,cp2_bnu_85,"11"
"2024",마라5098,cp2_bnu_85,"0"
"2024",마라5099,cp2_bnu_85,"3"
"2024",마라5186,cp2_bnu_85,"121"
"2024",마라5187,cp2_bnu_85,"80"
"2024",마라5188,cp2_bnu_85,"9"
"2024",마라5193,cp2_bnu_85,"27"
"2024",마라5194,cp2_bnu_85,"3"
"2024",마라5195,cp2_bnu_85,"3"
"2024",마라5285,cp2_bnu_85,"3"
"2024",마라5286,cp2_bnu_85,"114"
"2024",마라5287,cp2_bnu_85,"346"
"2024",마라5288,cp2_bnu_85,"220"
"2024",마라5294,cp2_bnu_85,"0"
"2024",마라5295,cp2_bnu_85,"9"
"2024",마라5386,cp2_bnu_85,"42"
"2024",마라5387,cp2_bnu_85,"119"
"2024",마라5388,cp2_bnu_85,"11"
"2024",마라5486,cp2_bnu_85,"0"
"2024",마라5488,cp2_bnu_85,"14"
"2024",마라5496,cp2_bnu_85,"0"
"2024",마라5588,cp2_bnu_85,"5"
"2024",마라5589,cp2_bnu_85,"15"
"2024",마라5590,cp2_bnu_85,"8"
"2024",마라5591,cp2_bnu_85,"13"
